GHG source,Federal organization,Fiscal year,GHG scope,Energy category,Energy type,Location,Energy use (GJ),Emissions (t)
facilities,Canadian Food Inspection Agency,FY 2020-21,1,natural gas,natural gas,BC,17286.68353,874.8667603
facilities,Canadian Food Inspection Agency,FY 2020-21,2,electricity,electricity,ON,31548.43986,262.9036188
facilities,Canadian Food Inspection Agency,FY 2020-21,1,natural gas,natural gas,AB,61022.12732,3091.476631
facilities,Canadian Food Inspection Agency,FY 2020-21,1,natural gas,natural gas,ON,71290.221,3537.14144
facilities,Canadian Forces Morale and Welfare Services,FY 2005-06,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,ON,16.08599567,1.129386202
facilities,Canadian Forces Morale and Welfare Services,FY 2005-06,1,natural gas,natural gas,ON,10502.33111,521.0843704
facilities,Canadian Forces Morale and Welfare Services,FY 2005-06,2,electricity,electricity,ON,29947.08311,1913.285925
facilities,Canadian Forces Morale and Welfare Services,FY 2019-20,2,electricity,electricity,ON,24749.65735,199.372192
facilities,Canadian Forces Morale and Welfare Services,FY 2019-20,1,natural gas,natural gas,ON,9461.582357,469.4466886
facilities,Canadian Forces Morale and Welfare Services,FY 2019-20,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,ON,10.17631167,0.714471169
facilities,Canadian Forces Morale and Welfare Services,FY 2020-21,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,ON,56.30100831,3.952850522
facilities,Canadian Forces Morale and Welfare Services,FY 2020-21,1,natural gas,natural gas,ON,6360.878621,315.6017377
facilities,Canadian Forces Morale and Welfare Services,FY 2020-21,2,electricity,electricity,ON,17287.35902,144.0613199
facilities,Canadian Space Agency,FY 2005-06,2,electricity,electricity,SK,15.30876243,3.316899002
facilities,Canadian Space Agency,FY 2005-06,2,electricity,electricity,YT,28.45329523,0.505836368
facilities,Canadian Space Agency,FY 2005-06,2,electricity,electricity,NT,39.00113225,3.033422619
facilities,Canadian Space Agency,FY 2005-06,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,QC,88.30827093,6.200058609
facilities,Canadian Space Agency,FY 2005-06,2,electricity,electricity,NU,92.84277415,22.90122402
facilities,Canadian Space Agency,FY 2005-06,2,electricity,electricity,MB,106.6748238,0.287429359
facilities,Canadian Space Agency,FY 2005-06,1,liquified petroleum gas,propane,ON,122.3114033,7.462842286
facilities,Canadian Space Agency,FY 2005-06,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,ON,759.1630096,53.3002708
facilities,Canadian Space Agency,FY 2005-06,1,natural gas,natural gas,ON,6299.39328,312.5511546
facilities,Canadian Space Agency,FY 2005-06,1,natural gas,natural gas,QC,15972.37537,792.0690081
facilities,Canadian Space Agency,FY 2005-06,2,electricity,electricity,ON,16398.33142,1047.671249
facilities,Canadian Space Agency,FY 2005-06,2,electricity,electricity,QC,30627.85986,33.18018126
facilities,Canadian Space Agency,FY 2017-18,2,electricity,electricity,MB,104.3020911,0.055048319
facilities,Canadian Space Agency,FY 2017-18,2,electricity,electricity,NT,104.707388,4.362808222
facilities,Canadian Space Agency,FY 2017-18,2,electricity,electricity,NU,71.29126168,14.25825281
facilities,Canadian Space Agency,FY 2017-18,2,electricity,electricity,ON,15370.93762,85.39410925
facilities,Canadian Space Agency,FY 2017-18,1,natural gas,natural gas,ON,7252.349739,359.8331447
facilities,Canadian Space Agency,FY 2017-18,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,ON,121.7482252,8.547850668
facilities,Canadian Space Agency,FY 2017-18,1,liquified petroleum gas,propane,ON,54.48135066,3.324185535
facilities,Canadian Space Agency,FY 2017-18,2,electricity,electricity,QC,38880.28369,12.96009362
facilities,Canadian Space Agency,FY 2017-18,1,natural gas,natural gas,QC,14687.45074,728.3497534
facilities,Canadian Space Agency,FY 2017-18,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,QC,257.3330574,18.06716621
facilities,Canadian Space Agency,FY 2017-18,2,electricity,electricity,SK,19.26720405,3.532319963
facilities,Canadian Space Agency,FY 2017-18,2,electricity,electricity,YT,26.10394967,0.35530374
facilities,Canadian Space Agency,FY 2018-19,2,electricity,electricity,MB,118.1769083,0.042675
facilities,Canadian Space Agency,FY 2018-19,2,electricity,electricity,NT,97.83698195,4.348310217
facilities,Canadian Space Agency,FY 2018-19,2,electricity,electricity,NU,32.63422274,7.614652887
facilities,Canadian Space Agency,FY 2018-19,2,electricity,electricity,ON,14242.34143,114.7299767
facilities,Canadian Space Agency,FY 2018-19,1,natural gas,natural gas,ON,6830.893804,338.922166
facilities,Canadian Space Agency,FY 2018-19,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,ON,264.1739898,18.54745823
facilities,Canadian Space Agency,FY 2018-19,1,liquified petroleum gas,propane,ON,16.47016287,1.004928954
facilities,Canadian Space Agency,FY 2018-19,2,electricity,electricity,QC,38195.76978,13.79291594
facilities,Canadian Space Agency,FY 2018-19,1,natural gas,natural gas,QC,16282.2325,807.4349985
facilities,Canadian Space Agency,FY 2018-19,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,QC,209.4080944,14.70239282
facilities,Canadian Space Agency,FY 2018-19,2,electricity,electricity,SK,19.26720405,3.639359057
facilities,Canadian Space Agency,FY 2018-19,2,electricity,electricity,YT,25.25316119,0.484019009
facilities,Canadian Space Agency,FY 2019-20,2,electricity,electricity,MB,135.5976485,0.048965816
facilities,Canadian Space Agency,FY 2019-20,2,electricity,electricity,NT,100.0900935,4.448449004
facilities,Canadian Space Agency,FY 2019-20,2,electricity,electricity,NU,52.41972214,12.23126893
facilities,Canadian Space Agency,FY 2019-20,2,electricity,electricity,ON,14841.19751,119.5540943
facilities,Canadian Space Agency,FY 2019-20,1,natural gas,natural gas,ON,6894.866539,342.0962761
facilities,Canadian Space Agency,FY 2019-20,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,ON,213.7878404,15.00988063
facilities,Canadian Space Agency,FY 2019-20,2,electricity,electricity,QC,37959.69507,13.70766884
facilities,Canadian Space Agency,FY 2019-20,1,natural gas,natural gas,QC,13926.69839,690.6241136
facilities,Canadian Space Agency,FY 2019-20,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,QC,70.25454092,4.932518572
facilities,Canadian Space Agency,FY 2019-20,2,electricity,electricity,SK,19.26720226,3.639359593
facilities,Canadian Space Agency,FY 2019-20,2,electricity,electricity,YT,29.0637486,0.55705525
facilities,Canadian Space Agency,FY 2020-21,2,electricity,electricity,AB,15.09259295,2.599279456
facilities,Canadian Space Agency,FY 2020-21,2,electricity,electricity,YT,20.38391858,0.571882234
facilities,Canadian Space Agency,FY 2020-21,2,electricity,electricity,SK,22.31965762,4.091936931
facilities,Canadian Space Agency,FY 2020-21,2,electricity,electricity,NU,61.98839247,14.6361523
facilities,Canadian Space Agency,FY 2020-21,2,electricity,electricity,NT,93.73285359,5.207381383
facilities,Canadian Space Agency,FY 2020-21,2,electricity,electricity,MB,106.1138855,0.035371298
facilities,Canadian Space Agency,FY 2020-21,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,ON,312.8220677,21.96299756
facilities,Canadian Space Agency,FY 2020-21,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,QC,320.4963627,22.50180209
facilities,Canadian Space Agency,FY 2020-21,1,natural gas,natural gas,ON,6141.317167,304.7080723
facilities,Canadian Space Agency,FY 2020-21,1,natural gas,natural gas,QC,12904.14355,639.9157336
facilities,Canadian Space Agency,FY 2020-21,2,electricity,electricity,ON,14670.66156,122.2555323
facilities,Canadian Space Agency,FY 2020-21,2,electricity,electricity,QC,33083.18359,11.02773011
facilities,Correctional Service Canada,FY 2005-06,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,MB,165.4109964,11.61338425
facilities,Correctional Service Canada,FY 2005-06,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",light fuel oil,ON,255.1294119,18.16115876
facilities,Correctional Service Canada,FY 2005-06,1,natural gas,natural gas,NL,257.6119804,12.86922783
facilities,Correctional Service Canada,FY 2005-06,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,NS,276.1314955,19.38698491
facilities,Correctional Service Canada,FY 2005-06,1,natural gas,natural gas,NS,280.0141792,13.98834789
facilities,Correctional Service Canada,FY 2005-06,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,SK,289.171097,20.30248602
facilities,Correctional Service Canada,FY 2005-06,1,liquified petroleum gas,propane,AB,348.3212278,21.25285691
facilities,Correctional Service Canada,FY 2005-06,1,liquified petroleum gas,propane,QC,381.9021592,23.3017959
facilities,Correctional Service Canada,FY 2005-06,1,liquified petroleum gas,propane,ON,463.7457796,28.29549088
facilities,Correctional Service Canada,FY 2005-06,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,NB,520.7449131,36.56111193
facilities,Correctional Service Canada,FY 2005-06,2,electricity,electricity,PE,709.6724205,78.85249424
facilities,Correctional Service Canada,FY 2005-06,2,electricity,electricity,NL,889.3046408,4.940579504
facilities,Correctional Service Canada,FY 2005-06,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,QC,1053.422109,73.95995844
facilities,Correctional Service Canada,FY 2005-06,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,AB,1293.077816,90.786018
facilities,Correctional Service Canada,FY 2005-06,1,liquified petroleum gas,propane,NB,1403.237823,85.61869955
facilities,Correctional Service Canada,FY 2005-06,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,BC,1681.679214,118.0694376
facilities,Correctional Service Canada,FY 2005-06,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,ON,1948.62551,136.8115238
facilities,Correctional Service Canada,FY 2005-06,1,liquified petroleum gas,propane,NS,2853.241726,174.0908301
facilities,Correctional Service Canada,FY 2005-06,1,liquified petroleum gas,propane,BC,4719.848136,287.9819604
facilities,Correctional Service Canada,FY 2005-06,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",light fuel oil,QC,7674.200359,546.2810578
facilities,Correctional Service Canada,FY 2005-06,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",light fuel oil,NB,14840.15842,1056.383249
facilities,Correctional Service Canada,FY 2005-06,2,electricity,electricity,NS,23245.11159,5682.138407
facilities,Correctional Service Canada,FY 2005-06,2,electricity,electricity,MB,27364.57204,73.73231094
facilities,Correctional Service Canada,FY 2005-06,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",light fuel oil,NS,36213.81335,2577.847832
facilities,Correctional Service Canada,FY 2005-06,2,electricity,electricity,SK,43837.61246,9498.149621
facilities,Correctional Service Canada,FY 2005-06,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",heavy fuel oil,NB,47272.47131,3531.038055
facilities,Correctional Service Canada,FY 2005-06,2,electricity,electricity,NB,48501.05357,5389.005931
facilities,Correctional Service Canada,FY 2005-06,2,electricity,electricity,AB,84469.16574,21351.92798
facilities,Correctional Service Canada,FY 2005-06,2,electricity,electricity,BC,88853.17576,617.0359563
facilities,Correctional Service Canada,FY 2005-06,1,natural gas,natural gas,MB,101944.8498,5052.7743
facilities,Correctional Service Canada,FY 2005-06,1,natural gas,natural gas,SK,150705.3121,7245.006531
facilities,Correctional Service Canada,FY 2005-06,1,natural gas,natural gas,BC,156598.1893,7925.320847
facilities,Correctional Service Canada,FY 2005-06,2,electricity,electricity,ON,162317.2495,10255.35433
facilities,Correctional Service Canada,FY 2005-06,1,natural gas,natural gas,AB,229443.5925,11623.97023
facilities,Correctional Service Canada,FY 2005-06,2,electricity,electricity,QC,245893.129,298.3424805
facilities,Correctional Service Canada,FY 2005-06,1,natural gas,natural gas,ON,435695.1409,21638.04027
facilities,Correctional Service Canada,FY 2005-06,1,natural gas,natural gas,QC,462826.1565,22951.52217
facilities,Correctional Service Canada,FY 2017-18,1,natural gas,natural gas,AB,243352.3969,12328.61025
facilities,Correctional Service Canada,FY 2017-18,2,electricity,electricity,AB,92077.21075,19182.75351
facilities,Correctional Service Canada,FY 2017-18,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,AB,1708.327964,119.9404168
facilities,Correctional Service Canada,FY 2017-18,1,natural gas,natural gas,BC,164972.4448,8349.136593
facilities,Correctional Service Canada,FY 2017-18,2,electricity,electricity,BC,95724.17814,252.6054834
facilities,Correctional Service Canada,FY 2017-18,1,liquified petroleum gas,propane,BC,4739.603577,289.1873298
facilities,Correctional Service Canada,FY 2017-18,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,BC,2327.960454,163.4443248
facilities,Correctional Service Canada,FY 2017-18,1,natural gas,natural gas,MB,85241.77919,4224.907546
facilities,Correctional Service Canada,FY 2017-18,2,electricity,electricity,MB,31207.85232,16.47081146
facilities,Correctional Service Canada,FY 2017-18,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,MB,2091.17984,146.8201885
facilities,Correctional Service Canada,FY 2017-18,1,natural gas,natural gas,NB,51161.31177,2555.807297
facilities,Correctional Service Canada,FY 2017-18,2,electricity,electricity,NB,42245.23583,3051.045114
facilities,Correctional Service Canada,FY 2017-18,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",light fuel oil,NB,18984.98877,1351.42931
facilities,Correctional Service Canada,FY 2017-18,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,NB,406.8838344,28.56701475
facilities,Correctional Service Canada,FY 2017-18,1,liquified petroleum gas,propane,NB,237.2753162,14.47737646
facilities,Correctional Service Canada,FY 2017-18,2,electricity,electricity,NL,794.9844284,8.833161116
facilities,Correctional Service Canada,FY 2017-18,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",light fuel oil,NS,39745.0647,2829.216766
facilities,Correctional Service Canada,FY 2017-18,2,electricity,electricity,NS,28406.56997,5365.685793
facilities,Correctional Service Canada,FY 2017-18,1,liquified petroleum gas,propane,NS,3479.687859,212.3134947
facilities,Correctional Service Canada,FY 2017-18,1,natural gas,natural gas,NS,1706.308565,85.24013174
facilities,Correctional Service Canada,FY 2017-18,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,NS,138.6038582,9.731271535
facilities,Correctional Service Canada,FY 2017-18,1,natural gas,natural gas,ON,353001.9257,17523.13894
facilities,Correctional Service Canada,FY 2017-18,2,electricity,electricity,ON,159561.4463,903.5629848
facilities,Correctional Service Canada,FY 2017-18,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,ON,2364.08183,165.9804006
facilities,Correctional Service Canada,FY 2017-18,1,liquified petroleum gas,propane,ON,287.6777861,17.5526877
facilities,Correctional Service Canada,FY 2017-18,1,natural gas,natural gas,QC,416413.8425,20650.87515
facilities,Correctional Service Canada,FY 2017-18,2,electricity,electricity,QC,262026.8809,87.34229799
facilities,Correctional Service Canada,FY 2017-18,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",light fuel oil,QC,5375.693472,382.6639435
facilities,Correctional Service Canada,FY 2017-18,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,QC,2676.675775,187.9273919
facilities,Correctional Service Canada,FY 2017-18,1,liquified petroleum gas,propane,QC,197.4654689,12.04837555
facilities,Correctional Service Canada,FY 2017-18,1,natural gas,natural gas,SK,141147.1425,6785.506593
facilities,Correctional Service Canada,FY 2017-18,2,electricity,electricity,SK,47805.93777,8764.423048
facilities,Correctional Service Canada,FY 2017-18,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,SK,1459.606096,102.4778701
facilities,Correctional Service Canada,FY 2018-19,1,natural gas,natural gas,AB,262664.5552,13306.9942
facilities,Correctional Service Canada,FY 2018-19,2,electricity,electricity,AB,93201.34703,16310.23692
facilities,Correctional Service Canada,FY 2018-19,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,AB,1341.326527,94.1735252
facilities,Correctional Service Canada,FY 2018-19,1,natural gas,natural gas,BC,162775.7862,8237.965884
facilities,Correctional Service Canada,FY 2018-19,2,electricity,electricity,BC,93678.85053,320.0694085
facilities,Correctional Service Canada,FY 2018-19,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,BC,4902.796066,344.2216029
facilities,Correctional Service Canada,FY 2018-19,1,liquified petroleum gas,propane,BC,3577.672974,218.292068
facilities,Correctional Service Canada,FY 2018-19,1,natural gas,natural gas,MB,84157.52327,4171.166183
facilities,Correctional Service Canada,FY 2018-19,2,electricity,electricity,MB,30721.7466,11.09396471
facilities,Correctional Service Canada,FY 2018-19,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,MB,1436.242844,100.8374853
facilities,Correctional Service Canada,FY 2018-19,1,natural gas,natural gas,NB,56697.05981,2832.349937
facilities,Correctional Service Canada,FY 2018-19,2,electricity,electricity,NB,43906.705,3536.929436
facilities,Correctional Service Canada,FY 2018-19,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",light fuel oil,NB,20486.88757,1458.340767
facilities,Correctional Service Canada,FY 2018-19,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,NB,639.713213,44.91379696
